Duration 60 m
$BNRDD,5087,2025-08-14T11:20:13Z,99,7,52330,A,0000.0000,N,0000.0000,E,0.0,V,0,0*60
$BNRDD,5087,2025-08-14T11:20:18Z,97,6,52336,A,0000.0000,N,0000.0000,E,0.0,V,0,0*62
$BNRDD,5087,2025-08-14T11:20:23Z,93,7,52343,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6D
$BNRDD,5087,2025-08-14T11:20:28Z,92,5,52348,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6E
$BNRDD,5087,2025-08-14T11:20:33Z,93,4,52352,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6F
$BNRDD,5087,2025-08-14T11:20:38Z,88,6,52358,A,0000.0000,N,0000.0000,E,0.0,V,0,0*66
$BNRDD,5087,2025-08-14T11:20:43Z,91,11,52369,A,0000.0000,N,0000.0000,E,0.0,V,0,0*56
$BNRDD,5087,2025-08-14T11:20:48Z,92,9,52378,A,0000.0000,N,0000.0000,E,0.0,V,0,0*67
$BNRDD,5087,2025-08-14T11:20:53Z,86,7,52385,A,0000.0000,N,0000.0000,E,0.0,V,0,0*64
$BNRDD,5087,2025-08-14T11:20:58Z,84,7,52392,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6B
$BNRDD,5087,2025-08-14T11:21:03Z,83,8,52400,A,0000.0000,N,0000.0000,E,0.0,V,0,0*60
$BNRDD,5087,2025-08-14T11:21:08Z,88,11,52411,A,0000.0000,N,0000.0000,E,0.0,V,0,0*58
$BNRDD,5087,2025-08-14T11:21:13Z,84,3,52414,A,0000.0000,N,0000.0000,E,0.0,V,0,0*68
$BNRDD,5087,2025-08-14T11:21:18Z,87,9,52423,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6E
$BNRDD,5087,2025-08-14T11:21:23Z,89,9,52432,A,0000.0000,N,0000.0000,E,0.0,V,0,0*68
$BNRDD,5087,2025-08-14T11:21:28Z,89,5,52437,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6A
$BNRDD,5087,2025-08-14T11:21:33Z,91,6,52443,A,0000.0000,N,0000.0000,E,0.0,V,0,0*69
$BNRDD,5087,2025-08-14T11:21:38Z,94,9,52452,A,0000.0000,N,0000.0000,E,0.0,V,0,0*68
$BNRDD,5087,2025-08-14T11:21:43Z,92,9,52461,A,0000.0000,N,0000.0000,E,0.0,V,0,0*62
$BNRDD,5087,2025-08-14T11:21:48Z,99,16,52477,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5B
$BNRDD,5087,2025-08-14T11:21:53Z,102,10,52487,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6B
$BNRDD,5087,2025-08-14T11:21:58Z,103,8,52495,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5B
$BNRDD,5087,2025-08-14T11:22:03Z,104,9,52504,A,0000.0000,N,0000.0000,E,0.0,V,0,0*59
$BNRDD,5087,2025-08-14T11:22:08Z,101,8,52512,A,0000.0000,N,0000.0000,E,0.0,V,0,0*51
$BNRDD,5087,2025-08-14T11:22:13Z,107,9,52521,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5C
$BNRDD,5087,2025-08-14T11:22:18Z,106,8,52529,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5F
$BNRDD,5087,2025-08-14T11:22:23Z,103,6,52535,A,0000.0000,N,0000.0000,E,0.0,V,0,0*51
$BNRDD,5087,2025-08-14T11:22:28Z,103,5,52540,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5B
$BNRDD,5087,2025-08-14T11:22:33Z,105,8,52548,A,0000.0000,N,0000.0000,E,0.0,V,0,0*52
$BNRDD,5087,2025-08-14T11:22:38Z,101,5,52553,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5A
$BNRDD,5087,2025-08-14T11:22:43Z,103,11,52564,A,0000.0000,N,0000.0000,E,0.0,V,0,0*65
$BNRDD,5087,2025-08-14T11:22:48Z,98,11,52575,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5D
$BNRDD,5087,2025-08-14T11:22:53Z,98,10,52585,A,0000.0000,N,0000.0000,E,0.0,V,0,0*59
$BNRDD,5087,2025-08-14T11:22:58Z,96,6,52591,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6E
$BNRDD,5087,2025-08-14T11:23:03Z,98,11,52602,A,0000.0000,N,0000.0000,E,0.0,V,0,0*50
$BNRDD,5087,2025-08-14T11:23:08Z,97,7,52609,A,0000.0000,N,0000.0000,E,0.0,V,0,0*68
$BNRDD,5087,2025-08-14T11:23:13Z,99,11,52620,A,0000.0000,N,0000.0000,E,0.0,V,0,0*50
$BNRDD,5087,2025-08-14T11:23:18Z,96,5,52625,A,0000.0000,N,0000.0000,E,0.0,V,0,0*64
$BNRDD,5087,2025-08-14T11:23:23Z,102,12,52637,A,0000.0000,N,0000.0000,E,0.0,V,0,0*65
$BNRDD,5087,2025-08-14T11:23:28Z,104,7,52644,A,0000.0000,N,0000.0000,E,0.0,V,0,0*58
$BNRDD,5087,2025-08-14T11:23:33Z,105,9,52653,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5B
$BNRDD,5087,2025-08-14T11:23:38Z,102,2,52655,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5A
$BNRDD,5087,2025-08-14T11:23:43Z,99,8,52663,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6A
$BNRDD,5087,2025-08-14T11:23:48Z,97,9,52672,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6E
$BNRDD,5087,2025-08-14T11:23:53Z,96,9,52681,A,0000.0000,N,0000.0000,E,0.0,V,0,0*69
$BNRDD,5087,2025-08-14T11:23:58Z,95,5,52686,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6A
$BNRDD,5087,2025-08-14T11:24:03Z,92,8,52694,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6A
$BNRDD,5087,2025-08-14T11:24:08Z,96,11,52705,A,0000.0000,N,0000.0000,E,0.0,V,0,0*54
$BNRDD,5087,2025-08-14T11:24:13Z,95,10,52715,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5D
$BNRDD,5087,2025-08-14T11:24:18Z,98,8,52723,A,0000.0000,N,0000.0000,E,0.0,V,0,0*67
$BNRDD,5087,2025-08-14T11:24:23Z,94,8,52731,A,0000.0000,N,0000.0000,E,0.0,V,0,0*60
$BNRDD,5087,2025-08-14T11:24:28Z,99,12,52743,A,0000.0000,N,0000.0000,E,0.0,V,0,0*58
$BNRDD,5087,2025-08-14T11:24:33Z,97,7,52750,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6A
$BNRDD,5087,2025-08-14T11:24:38Z,103,8,52758,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5A
$BNRDD,5087,2025-08-14T11:24:43Z,100,5,52763,A,0000.0000,N,0000.0000,E,0.0,V,0,0*50
$BNRDD,5087,2025-08-14T11:24:48Z,97,6,52769,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6D
$BNRDD,5087,2025-08-14T11:24:53Z,95,7,52776,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6A
$BNRDD,5087,2025-08-14T11:24:58Z,99,9,52785,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6F
$BNRDD,5087,2025-08-14T11:25:03Z,101,10,52795,A,0000.0000,N,0000.0000,E,0.0,V,0,0*69
$BNRDD,5087,2025-08-14T11:25:08Z,99,9,52804,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6D
$BNRDD,5087,2025-08-14T11:25:13Z,96,7,52811,A,0000.0000,N,0000.0000,E,0.0,V,0,0*62
$BNRDD,5087,2025-08-14T11:25:18Z,94,6,52817,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6C
$BNRDD,5087,2025-08-14T11:25:23Z,101,15,52832,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6C
$BNRDD,5087,2025-08-14T11:25:28Z,96,7,52839,A,0000.0000,N,0000.0000,E,0.0,V,0,0*60
$BNRDD,5087,2025-08-14T11:25:33Z,99,10,52849,A,0000.0000,N,0000.0000,E,0.0,V,0,0*54
$BNRDD,5087,2025-08-14T11:25:38Z,99,8,52857,A,0000.0000,N,0000.0000,E,0.0,V,0,0*69
$BNRDD,5087,2025-08-14T11:25:43Z,104,10,52867,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6A
$BNRDD,5087,2025-08-14T11:25:48Z,105,7,52874,A,0000.0000,N,0000.0000,E,0.0,V,0,0*54
$BNRDD,5087,2025-08-14T11:25:53Z,104,6,52880,A,0000.0000,N,0000.0000,E,0.0,V,0,0*55
$BNRDD,5087,2025-08-14T11:25:58Z,101,6,52886,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5D
$BNRDD,5087,2025-08-14T11:26:03Z,97,6,52892,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6B
$BNRDD,5087,2025-08-14T11:26:08Z,92,4,52896,A,0000.0000,N,0000.0000,E,0.0,V,0,0*63
$BNRDD,5087,2025-08-14T11:26:13Z,93,8,52904,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6E
$BNRDD,5087,2025-08-14T11:26:18Z,97,10,52914,A,0000.0000,N,0000.0000,E,0.0,V,0,0*59
$BNRDD,5087,2025-08-14T11:26:23Z,94,12,52926,A,0000.0000,N,0000.0000,E,0.0,V,0,0*51
$BNRDD,5087,2025-08-14T11:26:28Z,102,15,52941,A,0000.0000,N,0000.0000,E,0.0,V,0,0*62
$BNRDD,5087,2025-08-14T11:26:33Z,100,8,52949,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5E
$BNRDD,5087,2025-08-14T11:26:38Z,99,7,52956,A,0000.0000,N,0000.0000,E,0.0,V,0,0*65
$BNRDD,5087,2025-08-14T11:26:43Z,93,4,52960,A,0000.0000,N,0000.0000,E,0.0,V,0,0*65
$BNRDD,5087,2025-08-14T11:26:48Z,93,7,52967,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6A
$BNRDD,5087,2025-08-14T11:26:53Z,94,7,52974,A,0000.0000,N,0000.0000,E,0.0,V,0,0*65
$BNRDD,5087,2025-08-14T11:26:58Z,95,7,52981,A,0000.0000,N,0000.0000,E,0.0,V,0,0*65
$BNRDD,5087,2025-08-14T11:27:03Z,93,4,52985,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6B
$BNRDD,5087,2025-08-14T11:27:08Z,99,10,52995,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5E
$BNRDD,5087,2025-08-14T11:27:13Z,98,7,53002,A,0000.0000,N,0000.0000,E,0.0,V,0,0*65
$BNRDD,5087,2025-08-14T11:27:18Z,93,5,53007,A,0000.0000,N,0000.0000,E,0.0,V,0,0*62
$BNRDD,5087,2025-08-14T11:27:23Z,86,5,53012,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6A
$BNRDD,5087,2025-08-14T11:27:28Z,80,9,53021,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6B
$BNRDD,5087,2025-08-14T11:27:33Z,76,4,53025,A,0000.0000,N,0000.0000,E,0.0,V,0,0*61
$BNRDD,5087,2025-08-14T11:27:38Z,76,7,53032,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6F
$BNRDD,5087,2025-08-14T11:27:43Z,82,10,53042,A,0000.0000,N,0000.0000,E,0.0,V,0,0*59
$BNRDD,5087,2025-08-14T11:27:48Z,83,8,53050,A,0000.0000,N,0000.0000,E,0.0,V,0,0*69
$BNRDD,5087,2025-08-14T11:27:53Z,85,9,53059,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6D
$BNRDD,5087,2025-08-14T11:27:58Z,85,7,53066,A,0000.0000,N,0000.0000,E,0.0,V,0,0*64
$BNRDD,5087,2025-08-14T11:28:03Z,89,8,53074,A,0000.0000,N,0000.0000,E,0.0,V,0,0*65
$BNRDD,5087,2025-08-14T11:28:08Z,86,7,53081,A,0000.0000,N,0000.0000,E,0.0,V,0,0*64
$BNRDD,5087,2025-08-14T11:28:13Z,87,8,53089,A,0000.0000,N,0000.0000,E,0.0,V,0,0*68
$BNRDD,5087,2025-08-14T11:28:18Z,87,5,53094,A,0000.0000,N,0000.0000,E,0.0,V,0,0*62
$BNRDD,5087,2025-08-14T11:28:23Z,84,2,53096,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6C
$BNRDD,5087,2025-08-14T11:28:28Z,85,10,53106,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5D
$BNRDD,5087,2025-08-14T11:28:33Z,87,6,53112,A,0000.0000,N,0000.0000,E,0.0,V,0,0*67
$BNRDD,5087,2025-08-14T11:28:38Z,85,5,53117,A,0000.0000,N,0000.0000,E,0.0,V,0,0*68
$BNRDD,5087,2025-08-14T11:28:43Z,81,6,53123,A,0000.0000,N,0000.0000,E,0.0,V,0,0*64
$BNRDD,5087,2025-08-14T11:28:48Z,75,2,53125,A,0000.0000,N,0000.0000,E,0.0,V,0,0*66
$BNRDD,5087,2025-08-14T11:28:53Z,73,7,53132,A,0000.0000,N,0000.0000,E,0.0,V,0,0*69
$BNRDD,5087,2025-08-14T11:28:58Z,73,7,53139,A,0000.0000,N,0000.0000,E,0.0,V,0,0*69
$BNRDD,5087,2025-08-14T11:29:03Z,76,11,53150,A,0000.0000,N,0000.0000,E,0.0,V,0,0*5B
$BNRDD,5087,2025-08-14T11:29:08Z,76,7,53157,A,0000.0000,N,0000.0000,E,0.0,V,0,0*60
$BNRDD,5087,2025-08-14T11:29:13Z,81,13,53170,A,0000.0000,N,0000.0000,E,0.0,V,0,0*52
$BNRDD,5087,2025-08-14T11:29:18Z,87,11,53181,A,0000.0000,N,0000.0000,E,0.0,V,0,0*53
$BNRDD,5087,2025-08-14T11:29:23Z,91,6,53187,A,0000.0000,N,0000.0000,E,0.0,V,0,0*6C
$BNRDD,5087,2025-08-14T11:29:28Z,89,8,53195,A,0000.0000,N,0000.0000,E,0.0,V,0,0*63
